"registro_id","url","title","word_count"
"1","https://www.boatos.org/brasil/37-mil-detentos-vao-sair-roubar-indulto-de-natal.html","37 mil detentos vão sair para roubar no indulto de Natal #boato","655"
"2","https://www.boatos.org/brasil/52-anos-nova-idade-idoso-rio-de-janeiro.html","52 anos é a nova idade do idoso no Rio de Janeiro #boato","922"
"3","https://www.boatos.org/brasil/57-anos-nova-idade-idoso-rio-de-janeiro.html","57 anos é a nova idade do idoso no Rio de Janeiro #boato","825"
"4","https://www.boatos.org/brasil/7-boatos-divulgar-videos-bizarros.html","7 boatos que só serviram para ajudar a divulgar vídeos bizarros na web","810"
"5","https://www.boatos.org/brasil/7-boatos-informacoes-erradas-imprensa.html","7 boatos que nasceram de informações erradas da imprensa – Parte 1","1308"
"6","https://www.boatos.org/brasil/7-boatos-nasceram-na-imprensa-parte-2.html","7 boatos que nasceram de informações erradas na imprensa – Parte 2","1413"
"7","https://www.boatos.org/brasil/7-boatos-sobre-cachorros.html","7 boatos sobre cachorros que circulam na internet","1173"
"8","https://www.boatos.org/brasil/7-fake-news-beneficios.html","Bolsa gay, prostituição, corno etc… 7 fake news sobre benefícios que já circularam na web","731"
"9","https://www.boatos.org/brasil/87-mil-reprovaram-redacao-enem-usar-pronome-neutro.html","87 mil reprovaram na redação do Enem por usar pronome neutro #boato","483"
"10","https://www.boatos.org/brasil/9-pessoas-morreram-em-uti-bebe-foi-encontrado-boiando-e-ha-2-000-mortos-em-canoas-no-rio-grande-do-sul.html","É falso que 9 morreram em UTI e há 2.000 corpos boiando em Canoas; relato de bebê boiando carece de provas","861"
"11","https://www.boatos.org/brasil/abono-extra-r-2-mil-para-aposentados-bpc-inss-liberado-governo.html","Abono extra de R$ 2 mil para aposentados do BPC e INSS é liberado pelo governo #boato","713"
"12","https://www.boatos.org/brasil/acai-tera-venda-proibida-brasil-partir-2024.html","É falso que o açaí terá a venda proibida no Brasil em 2024","479"
"13","https://www.boatos.org/brasil/adelio-bispo-covid-19-foto-sendo-internado.html","Adélio Bispo está com Covid-19 e foto mostra ele sendo internado #boato","527"
"14","https://www.boatos.org/brasil/adenilton-pereira-dos-santos-esta-internado-no-hospital-com-morte-encefalica-e-precisa-de-cirurgia.html","Boato sobre homem em morte encefálica e cirurgia urgente circula nas redes como de hospitais de diversos locais do Brasil","591"
"15","https://www.boatos.org/brasil/ajude-caua-de-2-anos-que-tem-autismo-e-dois-tipos-de-cancer-em-vaquinha-online.html","Golpe da falsa vaquinha cita caso de Cauã, com 2 anos, dois tipos de câncer e autismo","743"
"16","https://www.boatos.org/brasil/alcool-gel-causa-incendio-carro-calor.html","Garrafa de álcool em gel causa incêndio em carro por causa do calor #boato","786"
"17","https://www.boatos.org/brasil/alerta-maximo-frio-extremo-temperaturas-mais-baixas-ultimos-50-anos.html","Alerta máximo de frio extremo com temperaturas mais baixas dos últimos 50 anos #boato","699"
"18","https://www.boatos.org/brasil/alexandre-de-moraes-stf-multou-balneario-camboriu-em-r-10-mil-cada-morador-de-rua-recolhido.html","Ministro do STF, Alexandre de Moraes, não multou Balneário Camboriú em R$ 10 mil, após situação com moradores de rua","1207"
"19","https://www.boatos.org/brasil/aluno-unb-anus-protesto.html","Aluno da UnB sofre rompimento em parte íntima durante protesto contra o MEC #boato","690"
"20","https://www.boatos.org/brasil/alunos-do-ensino-fundamental-foram-condenados-a-indenizar-professor-em-r-12-mil-por-causa-de-figurinhas-de-whatsapp.html","Não é verdade que alunos do Ensino Fundamental tenham sido condenados a indenizar professor em R$ 12 mil por causa de figurinhas de WhatsApp","764"
"21","https://www.boatos.org/brasil/ambev-ferias-coletivas-para-fabricacao-cerveja-novo-coronavirus.html","Ambev dá férias coletivas e para fabricação de cerveja por causa do novo coronavírus #boato","488"
"22","https://www.boatos.org/brasil/ana-de-8-anos-tem-epidermolise-bolhosa-e-gravou-video-pedindo-doacoes-em-vaquinha-online.html","Criminosos usam vídeo falso de menina Ana, que teria epidermólise bolhosa, para pedir doações em vaquinha online","868"
"23","https://www.boatos.org/brasil/analise-entenda-o-caso-suposto-serial-killer-da-moto-em-goiania.html","Análise: entenda o caso do suposto serial killer da moto em Goiânia","1195"
"24","https://www.boatos.org/brasil/andreas-von-richthofen-cracolandia.html","Andreas von Richthofen, irmão de Suzane, foi encontrado na cracolândia #boato","635"
"25","https://www.boatos.org/brasil/aninha-moura-passando-aids.html","Aninha Moura diz no WhatsApp que está passando aids para geral #boato","568"
"26","https://www.boatos.org/brasil/anuncio-de-vaga-de-emprego-no-trafico-em-morro-no-rio-de-janeiro.html","“Anúncio de vaga” em tráfico no Rio de Janeiro é uma sátira","588"
"27","https://www.boatos.org/brasil/araras-filmadas-lagoa-rodrigo-freitas-rio-de-janeiro-pandemia.html","Araras são filmadas na Lagoa Rodrigo de Freitas, no Rio de Janeiro, durante pandemia #boato","953"
"28","https://www.boatos.org/brasil/arnaldo-jabor-criticando-carnaval.html","Arnaldo Jabor escreve texto criticando o carnaval #boato","681"
"29","https://www.boatos.org/brasil/arnaldo-jabor-lei-caminhao-de-lixo.html","Arnaldo Jabor faz texto “A Lei do Caminhão de Lixo” #boato","664"
"30","https://www.boatos.org/brasil/assassino-de-criancas-creche-blumenau-foi-espancado-prisao-boato.html","Assassino de crianças em creche de Blumenau foi espancado na prisão #boato","631"
"31","https://www.boatos.org/brasil/aviao-que-caiu-em-vinhedo-foi-sabotado.html","Não há provas nem lógica na hipótese de que avião que caiu em Vinhedo foi sabotado","656"
"32","https://www.boatos.org/brasil/avo-esta-vendendo-colares-para-a-neta-que-cria-sozinho-desde-2017.html","Golpe inventa história sobre avô que está vendendo colares para a neta que cria sozinho desde 2017","1136"
"33","https://www.boatos.org/brasil/bala-chumbinho-baleia-azul.html","Bala com chumbinho da Baleia Azul é entregue em escola, alerta “tia” #boato","698"
"34","https://www.boatos.org/brasil/bala-matou-menina-agatha-felix-fuzil-traficante-laudo.html","Bala que matou a menina Ágatha Félix saiu do fuzil de um traficante, aponta laudo #boato","902"
"35","https://www.boatos.org/brasil/balas-ursinho-droga-brasil.html","Balas de ursinho com droga levam crianças ao óbito no Brasil #boato","698"
"36","https://www.boatos.org/brasil/balela-vitima-quebra-os-dentes-de-assaltante-e-tem-que-pagar-protese.html","Balela: vítima quebra os dentes de assaltante e tem que pagar prótese","643"
"37","https://www.boatos.org/brasil/bandeira-china-hasteada-lugar-brasileira-votuporanga-sebastianopolis-do-sul-sao-paulo.html","Bandeira da China foi hasteada no lugar da brasileira entre Votuporanga e Sebastianópolis do Sul (São Paulo) #boato","787"
"38","https://www.boatos.org/brasil/bandido-auxilio-reclusao-assalto.html","Bandido ganha R$ 4 mil de auxílio-reclusão e comete assalto, mostra vídeo #boato","445"
"39","https://www.boatos.org/brasil/bandidos-carro-cpfl-assaltos-cidades-sao-paulo.html","Bandidos usam carro da CPFL para realizar assaltos em cidades de São Paulo #boato","1447"
"40","https://www.boatos.org/brasil/bandidos-distribuindo-mascaras-com-produtos-quimicos-casa-para-assaltar.html","Bandidos estão distribuindo máscaras com produtos químicos de casa em casa para assaltar #boato","830"
"41","https://www.boatos.org/brasil/bandidos-estao-colocando-drogas-em-papel-higienico-para-dopar-mulheres-em-bares.html","É falso que papel higiênico esteja sendo adulterado com drogas para dopar mulheres em bares","535"
"42","https://www.boatos.org/brasil/bandidos-estao-usando-papel-nova-droga-funciona-pelo-toque-realizar-sequestros.html","Bandidos estão usando papel com nova droga que funciona pelo toque para realizar sequestros #boato","829"
"43","https://www.boatos.org/brasil/bandidos-roupas-profissionais-saude-van-bombeiros-assaltos.html","Bandidos com roupas de profissionais de saúde e van vermelha Fiat dos bombeiros estão realizando assaltos #boato","823"
"44","https://www.boatos.org/brasil/bar-amarelinho-rio-de-janeiro-faliu-fechou-portas-definitivamente.html","Bar Amarelinho, no Rio de Janeiro, faliu e fechou as portas definitivamente #boato","688"
"45","https://www.boatos.org/brasil/bar-brahma-centro-de-sao-paulo-fechar-definitivamente-isolamento-social.html","Bar Brahma, no Centro de São Paulo, vai fechar definitivamente por causa do isolamento social #boato","678"
"46","https://www.boatos.org/brasil/bebe-nasce-rabo-santarem-para-foto.html","Bebê nasce com rabo na cidade de Santarém (Pará), mostra foto #boato","499"
"47","https://www.boatos.org/brasil/bloco-de-carnaval-bradesco-bangu-2021.html","Bloco de carnaval no Bradesco de Bangu é filmado em 2021 #boato","620"
"48","https://www.boatos.org/brasil/boato-fazenda-angolana-fornece-beagles-instituto-royal.html","Boato diz que Fazenda Angolana fornece beagles para Instituto Royal","520"
"49","https://www.boatos.org/brasil/bolsonaro-chega-a-teresina-e-recebido-por-multidao-hoje-em-2022.html","Bolsonaro chega a Teresina e é recebido por multidão hoje, em 2022 #boato","584"
"50","https://www.boatos.org/brasil/bolsonaro-comemorou-morte-paulo-gustavo-por-covid-19.html","Bolsonaro comemorou morte de Paulo Gustavo por Covid-19 #boato","742"
"51","https://www.boatos.org/brasil/bolsonaro-ganha-selo-honestidade-durante-reuniao-g20.html","Bolsonaro ganha selo de honestidade durante reunião do G20 #boato","717"
"52","https://www.boatos.org/brasil/bombeiros-defesa-civil-retirem-eletrodomesticos-tomadas-calor.html","Bombeiros e Defesa Civil alertam para que pessoas retirem eletrodomésticos das tomadas por causa do calor #boato","578"
"53","https://www.boatos.org/brasil/brasil-esta-alerta-vermelho-greve-caminhoneiros-falta-remedios-guerra-com-china.html","Brasil está em alerta vermelho com greve de caminhoneiros, falta de remédios e guerra com a China #boato","1432"
"54","https://www.boatos.org/brasil/brasil-fecha-fronteiras-paises-america-do-sul-2022.html","Brasil fecha fronteiras com países da América do Sul em 2022 #boato","405"
"55","https://www.boatos.org/brasil/brasileiros-deportados-por-trump-cometeram-crimes-nos-eua.html","Não é possível dizer que brasileiros deportados cometeram crimes nos EUA e foram algemados por isso","920"
"56","https://www.boatos.org/brasil/bruno-de-11-anos-pediu-comida-em-vez-de-brinquedo-e-recebe-doacoes-em-site-de-vaquinha.html","Golpistas usam vídeo antigo de Bruno, de 11 anos, que pediu comida em vez de brinquedo para criar vaquinha falsa","804"
"57","https://www.boatos.org/brasil/bruno-guimaraes-buhler-audio.html","Bruno Guimarães Buhler (CORE) foi morto por causa de denúncia em áudio #boato","859"
"58","https://www.boatos.org/brasil/burundanga-bandidos-trafico-orgaos.html","Burundanga está sendo usada por bandidos em tráfico de órgãos #boato","705"
"59","https://www.boatos.org/brasil/cachorro-desfigura-ladrao.html","Cachorro desfigura rosto de ladrão que tentou invadir casa #boato","549"
"60","https://www.boatos.org/brasil/cachorro-salva-bebe-que-mae-jogou-apos-nascimento-diz-historia-falsa.html","Cachorro salva bebê que mãe jogou após nascimento #boato","520"
"61","https://www.boatos.org/brasil/caco-barcellos-agredido-povo-2020-ataques-globo-bolsonaro.html","Caco Barcellos foi agredido pelo povo em 2020 por causa de ataques da Globo a Bolsonaro #boato","591"
"62","https://www.boatos.org/brasil/caixa-bloqueou-auxilio-emergencial-pessoas-compraram-eletronicos.html","Caixa bloqueou Auxílio Emergencial de 187 mil pessoas que compraram eletrônicos após receber benefício #boato","716"
"63","https://www.boatos.org/brasil/caixoes-da-fema-chegaram-ao-brasil-para-mortos-das-enchentes-no-rio-grande-do-sul.html","É falso que “caixões da Fema” chegaram ao Brasil para enterro de mortos no RS","1049"
"64","https://www.boatos.org/brasil/caminhoneiro-morto-bala-borracha-prf.html","Caminhoneiro é morto por tiro de bala de borracha da PRF na BR-101 (Bahia) #boato","727"
"65","https://www.boatos.org/brasil/caminhoneiro-tiro-procura-familia.html","Caminhoneiro que tomou tiro na boca procura a família; compartilhe #boato","489"
"66","https://www.boatos.org/brasil/caminhoneiros-ceagesp-ceasa-sao-paulo-jogam-alimentos-quarentena.html","Ceagesp (Ceasa de São Paulo) joga alimentos fora por causa da quarentena, mostra vídeo #boato","623"
"67","https://www.boatos.org/brasil/caminhoneiros-greve-geral-maio-2020-contra-stf-governadores-defender-bolsonaro.html","Caminhoneiros farão greve geral em maio de 2020 contra o STF, governadores e para defender Bolsonaro #boato","566"
"68","https://www.boatos.org/brasil/caminhoneiros-todo-brasil-farao-greve-quarentena-coronavirus.html","Caminhoneiros de todo Brasil farão greve por causa da quarentena do coronavírus #boato","855"
"69","https://www.boatos.org/brasil/caminhoneiros-vao-fazer-greve-72-horas-stf-voto-impresso.html","Caminhoneiros vão fazer greve em 72 horas contra STF e por voto impresso #boato","832"
"70","https://www.boatos.org/brasil/capes-abriu-selecao-para-intercambio-em-mocambique-auxilio-financeiro.html","Programa da Capes de intercâmbio para Moçambique já foi concluído","411"
"71","https://www.boatos.org/brasil/caranguejo-gigante-praia-brasil-atacando-banhistas.html","Caranguejo gigante é encontrado em praia do Brasil e está atacando banhistas #boato","646"
"72","https://www.boatos.org/brasil/carimbadores-estao-colocando-sangue-com-hiv-em-papel-higienico-para-infectar-as-pessoas.html","Não há provas de que pessoas estejam colocando sangue em papel higiênico para infectar pessoas com HIV","568"
"73","https://www.boatos.org/brasil/cariocas-fazem-romaria-presidente-dutra-para-se-vacinar-sao-paulo.html","Cariocas fazem romaria na Presidente Dutra para se vacinar em São Paulo #boato","409"
"74","https://www.boatos.org/brasil/carreta-furacao-familia-incendio.html","Carreta Furacão salva família de incêndio em MG #boato","661"
"75","https://www.boatos.org/brasil/carta-aberta-empresarios-ribeirao-preto-sp-descumprimento-decreto.html","Carta aberta dos empresários de Ribeirão Preto (SP) fala em descumprimento de decreto #boato","1250"
"76","https://www.boatos.org/brasil/casa-sao-francisco-pede-doacoes-para-idosos-no-natal-em-site-anunciado-em-redes-sociais.html","Golpe cita doações para Casa São Francisco realizar Natal para idosos","908"
"77","https://www.boatos.org/brasil/cavalo-caramelo-morreu-apos-ser-resgatado-de-telhado-de-casa-no-rs.html","Mensagens que apontam que o cavalo Caramelo morreu é falsa","467"
"78","https://www.boatos.org/brasil/cbn-cnh-cancelada-ipva-atrasado.html","Rádio CBN anuncia que CNH será cancelada por causa de IPVA atrasado #boato","1069"
"79","https://www.boatos.org/brasil/ceagesp-reaproveitar-peixes-frutas-contaminados-chuva-sp.html","Ceagesp vai reaproveitar peixes e frutas contaminados pela chuva em SP #boato","680"
"80","https://www.boatos.org/brasil/cedae-alerta-ninguem-consumir-agua-torneira-filtro.html","Cedae alerta que ninguém deve consumir água da torneira ou de filtro #boato","740"
"81","https://www.boatos.org/brasil/cedae-vai-facer-manutencao-guandu-24-09-cortar-fornecimento-agua.html","Cedae vai fazer manutenção em Guandu em 24/09 e cortar fornecimento de água #boato","836"
"82","https://www.boatos.org/brasil/cedae-vai-fazer-manutencao-rio-24-de-setembro-2023.html","Fake news sobre “manutenção da Cedae” no dia 24 de setembro volta a circular em 2023","664"
"83","https://www.boatos.org/brasil/celso-mello-antecipou-aposentadoria-invalidez-stf-nao-pagar-imposto.html","Celso de Mello se aposentou por invalidez no STF para não pagar Imposto de Renda #boato","842"
"84","https://www.boatos.org/brasil/celular-carregando-explodiu-rosto.html","Celular carregando explodiu no rosto de um rapaz #boato","602"
"85","https://www.boatos.org/brasil/champinha-fugiu-unidade-prisional.html","Criminoso Champinha fugiu de unidade prisional na data de hoje #boato","563"
"86","https://www.boatos.org/brasil/china-acabou-estoque-de-plastico-brasil.html","China acabou com estoque de plástico do Brasil e comprou a Braskem #boato","834"
"87","https://www.boatos.org/brasil/china-comprou-cooperativas-do-parana-durante-pandemia.html","China comprou cooperativas I.Riedi e Moinho Iguaçu, do Paraná, durante pandemia #boato","1071"
"88","https://www.boatos.org/brasil/china-comprou-sabesp-cptm-comgas-anel-mineradora-band-globo.html","China comprou a Sabesp, CPTM, Comgas, Anel, mineradora, Band e Globo #boato","708"
"89","https://www.boatos.org/brasil/china-construiu-cidade-floresta-roubar-niobio-brasil.html","China construiu cidade no meio da floresta para roubar nióbio do Brasil #boato","820"
"90","https://www.boatos.org/brasil/chineses-comprando-hoteis-porto-seguro-faliram-quarentena.html","Chineses estão comprando os hotéis de Porto Seguro que faliram na quarentena #boato","477"
"91","https://www.boatos.org/brasil/chocolates-bombons-e-doces-envenenados-estao-matando-criancas-em-escolas-de-diversas-cidades-do-brasil.html","É falso que chocolates, bombons e doces envenenados estão matando crianças em escolas de diversas cidades do Brasil","780"
"92","https://www.boatos.org/brasil/chuva-toxica-vai-atingir-o-brasil-por-conta-da-fumaca-das-queimadas.html","Texto exagera ao cravar que chuva tóxica vá cair no Brasil nos próximos dias","696"
"93","https://www.boatos.org/brasil/cinco-sextas-sabados-domingos-boato.html","A cada 823 anos um mês tem 5 sextas, 5 sábados e 5 domingos #boato","499"
"94","https://www.boatos.org/brasil/comida-da-cadeia-e-melhor-que-comida-da-escola-afirma-hoax.html","Comida da cadeia é melhor que comida da escola, afirma hoax","459"
"95","https://www.boatos.org/brasil/comunismo-foi-instalado-supermercado-garibaldi-rio-grande-sul.html","Comunismo foi instalado em supermercado de Garibaldi (Rio Grande do Sul) #boato","888"
"96","https://www.boatos.org/brasil/concurso-do-sus-2025-oferece-vagas-com-salario-de-r11-mil-em-anuncio-online.html","É golpe a promessa de vagas no SUS 2025 com salários de até R$11 mil que circula por anúncios em redes sociais","579"
"97","https://www.boatos.org/brasil/conta-energia-eletrica-com-codigo-pix-e-um-golpe.html","Conta de energia elétrica com código PIX é um golpe #boato","737"
"98","https://www.boatos.org/brasil/corpo-foi-encontrado-em-caixa-dagua-da-copasa-em-contagem-e-agua-esta-contaminada.html","É falso que um corpo tenha sido encontrado em caixa d’água da Copasa e contaminou água em Contagem","782"
"99","https://www.boatos.org/brasil/corpo-homem-vaca-achados-estacao-cedae-nao-beber-agua-torneira.html","Corpo de homem e vaca são achados em estação da Cedae e não se deve beber água da torneira #boato","717"
"100","https://www.boatos.org/brasil/crianca-morre-ovo-cobra.html","Criança morre após comer ovo de cobra achando que era ovo de codorna #boato","753"
"101","https://www.boatos.org/brasil/crianca-registrada-nome-alquingel-homenagem-covid-19-espirito-santo.html","Criança é registrada com nome Alquingel em homenagem à Covid-19 no Espírito Santo #boato","597"
"102","https://www.boatos.org/brasil/davi-henrique-filho-do-caminhoneiro-marcos-tem-cancer-e-precisa-de-doacoes-em-vaquinha.html","Golpe cita Davi Henrique, filho do caminhoneiro Marcos, que teria câncer e precisaria de doações em vaquinha","814"
"103","https://www.boatos.org/brasil/delegado-alex-abdalla-quem-for-preso-descumprir-isolamento-social-processar-governador-policial.html","Delegado Alex Abdalla diz que quem for preso por descumprir o isolamento social pode processar o governador e o policial #boato","877"
"104","https://www.boatos.org/brasil/delegado-morre-filho-pegar-arma.html","Delegado morre após filho pegar arma sem ele perceber #boato","467"
"105","https://www.boatos.org/brasil/desembargador-ivo-sartori-trf-4-fala-intervencao-militar-brasil.html","Desembargador Ivo Sartori do TRF-4 fala sobre intervenção militar no Brasil #boato","847"
"106","https://www.boatos.org/brasil/dnit-vai-contratar-120-profissionais-trabalhar-ampliacao-rodovias.html","DNIT vai contratar 120 profissionais para trabalhar na ampliação de rodovias #boato","608"
"107","https://www.boatos.org/brasil/doacao-250-cadeiras-rodas-de-uma-igreja-centro-convencoes-rio-mar-na-barra-rio.html","Doação de 250 cadeiras de rodas de uma igreja no Centro de Convenções Rio Mar, na Barra (Rio) #boato","1053"
"108","https://www.boatos.org/brasil/doacao-cinco-filhotes-caes-orfaos-teresopolis.html","Doação de cinco filhotes de cães que ficaram órfãos em Teresópolis #boato","529"
"109","https://www.boatos.org/brasil/doacao-de-200-latas-de-leite-nan.html","Doação de 200 latas de leite NAN que vão vencer em MG #boato","424"
"110","https://www.boatos.org/brasil/doacao-filhotes-perderam-mae.html","Doação de filhotes de labrador que perderam a mãe; repassem! #boato","554"
"111","https://www.boatos.org/brasil/dois-municipios-do-maranhao-com-9-mil-habitantes-tem-101-mil-aposentados.html","Acusação de que 2 municípios do Maranhão têm 101 mil aposentados mortos que votaram em Lula é falsa","1284"
"112","https://www.boatos.org/brasil/dono-lava-jato-morto-guarda-municipal-quarentena-coronavirus.html","Dono de lava jato de Maringá é morto pela Guarda Civil por não respeitar quarentena do coronavírus #boato","612"
"113","https://www.boatos.org/brasil/dono-stadt-jever-critica-cerveja-ambev-audio-whatsapp.html","Dono do Stadt Jever critica cerveja Ambev em áudio no WhatsApp #boato","917"
"114","https://www.boatos.org/brasil/droga-strawberry-quick-escolas.html","Nova droga Strawberry Quick está sendo distribuída em escolas #boato","707"
"115","https://www.boatos.org/brasil/elisa-mirela-guedes-de-lima-esta-internada-precisa-de-sangue-ab-negativo.html","Elisa Mirela Guedes de Lima está internada e precisa de sangue AB negativo #boato","634"
"116","https://www.boatos.org/brasil/em-altamira-homem-errou-quatro-tiros-no-atual-da-ex-e-depois-se-matou.html","Vídeo sobre ataque em Altamira tem desfecho falso e distorce caso real","528"
"117","https://www.boatos.org/brasil/embraer-pede-video-intervencao-militar-brasil.html","Embraer pede, em vídeo, intervenção militar no Brasil #boato","772"
"118","https://www.boatos.org/brasil/empresarios-de-belo-horizonte-juiz-de-fora-vicosa-curitiba-fortaleza-escrevem-carta-aberta-pregando-desobediencia-lockdown.html","Empresários de Belo Horizonte, Juiz de Fora, Viçosa, Curitiba e Fortaleza escrevem carta aberta pregando desobediência ao lockdown #boato","3135"
"119","https://www.boatos.org/brasil/empresarios-santos-uberaba-escrevem-carta-aberta-contra-lockdown.html","Empresários de Santos (SP) e Uberaba (MG) escrevem carta aberta contra o lockdown #boato","1615"
"120","https://www.boatos.org/brasil/enfermeira-flagrada-paciente-covid-19-hospital-amazonas-video.html","Enfermeira é flagrada com paciente com Covid-19 em hospital do Amazonas, mostra vídeo #boato","979"
"121","https://www.boatos.org/brasil/engemax-engmax-construtora-vagas-de-emprego-nova-fabrica.html","Engemax (Engmax) Construtora tem vagas de emprego para nova fábrica #boato","583"
"122","https://www.boatos.org/brasil/estudante-de-medicina-fez-operacao-em-namorado-em-guarapari.html","Estudante de medicina fez “operação em namorado” em Guarapari (ES) #boato","588"
"123","https://www.boatos.org/brasil/exame-raio-x-barata-peito.html","Exame de raio-X mostra barata no peito de um homem de Rondônia #boato","536"
"124","https://www.boatos.org/brasil/exercito-brasileiro-convoca-reservistas-lutar-ucrania.html","Exército Brasileiro convoca reservistas para lutar na Ucrânia #boato","497"
"125","https://www.boatos.org/brasil/exercito-matou-dezenas-bandidos-rio.html","Exército matou dezenas de bandidos no Rio de Janeiro #boato","709"
"126","https://www.boatos.org/brasil/faca-aco-niobio-corta-barra.html","Faca de aço com nióbio corta barra de aço, mostra vídeo #boato","684"
"127","https://www.boatos.org/brasil/fbi-cia-descobrem-professor-espiao-governo-chines-brasil.html","FBI e CIA descobrem que professor é espião do governo chinês no Brasil #boato","1236"
"128","https://www.boatos.org/brasil/fevereiro-tem-4-domingos-4-segundas-4-tercas-etc-uma-vez-cada-823-anos.html","Fevereiro tem 4 domingos, 4 segundas, 4 terças etc. uma vez a cada 823 anos #boato","461"
"129","https://www.boatos.org/brasil/filho-bombeiro-que-se-acidentou-pede-oracoes-em-redes-sociais.html","Pedido de oração para filho bombeiro acidentado é fake com foto gerada por IA","783"
"130","https://www.boatos.org/brasil/filho-bonner-fatima-bebado-carteira.html","Filho de Bonner e Fátima dirigia bêbado e sem habilitação #boato","415"
"131","https://www.boatos.org/brasil/filtros-mann-carta-ministerio-saude-criticando-mascaras-china.html","Filtros Mann envia carta ao Ministério da Saúde criticando compra de máscaras da China #boato","1225"
"132","https://www.boatos.org/brasil/fogo-de-chao-chama-globo-cnn-de-globolixo-cnnlixo-resposta-puxadinho.html","Fogo de Chão chama Globo e CNN de “#GloboLixo” e “#CNNLixo” em resposta sobre “puxadinho” #boato","1089"
"133","https://www.boatos.org/brasil/foto-antiga-praia-ipanema-publicada-estadao-atual-boato.html","Foto antiga da praia de Ipanema foi publicada no Estadão como se fosse atual #boato","530"
"134","https://www.boatos.org/brasil/fotos-animais-feridos-mortos-queimadas-amazonia.html","Fotos mostram animais feridos ou mortos por causa de queimadas na Amazônia #boato","856"
"135","https://www.boatos.org/brasil/fotos-mostram-mofo-shopping-brasil-ar-condicionado-desligado.html","Fotos mostram mofo em shopping no Brasil que ficou com o ar-condicionado desligado #boato","427"
"136","https://www.boatos.org/brasil/frente-fria-historica-vai-chegar-ao-brasil-e-vai-nevar-em-fevereiro-de-2026.html","Fake news de canal no Tiktok aponta que frente fria histórica vai chegar ao Brasil e vai nevar em fevereiro de 2026","776"
"137","https://www.boatos.org/brasil/funcionario-da-enel-e-espancado-e-morto-por-populares-em-niteroi.html","Funcionário da Enel não morreu após ter sido agredido por populares em Niterói (RJ)","665"
"138","https://www.boatos.org/brasil/fundadores-lupa-agencia-censurar-direita-facebook.html","Foto mostra fundadores da Lupa, que é uma agência criada para censurar a direita no Facebook #boato","1304"
"139","https://www.boatos.org/brasil/furacao-porto-seguro-eunapolis-video.html","Furacão atingiu Porto Seguro e Eunápolis (Bahia) hoje, mostra vídeo #boato","637"
"140","https://www.boatos.org/brasil/gael-de-8-meses-caiu-da-cama-teve-morte-encefalica.html","Em apuração: Gael de 8 meses caiu da cama e teve morte encefálica","805"
"141","https://www.boatos.org/brasil/garota-virgem-engravida-vacina.html","Garota virgem engravida após tomar vacina contra febre amarela (gripe) #boato","828"
"142","https://www.boatos.org/brasil/gilberto-salvou-familia-de-carro-em-chamas-e-precisa-de-vaquinha.html","Golpe usa história falsa de Gilberto, que teria salvo família de carro em chamas e precisa de vaquinha","892"
"143","https://www.boatos.org/brasil/gilmar-mendes-sera-investigado-em-portugal-por-conta-de-patrimonio.html","Gilmar Mendes não está sendo investigado em Portugal","896"
"144","https://www.boatos.org/brasil/ginecologista-nega-atender-travesti.html","Ginecologista se nega a atender travesti e é preso por homofobia #boato","600"
"145","https://www.boatos.org/brasil/globo-imagens-tragedia-lampedusa-2013-bergamo-2020.html","Globo usou imagens da tragédia de Lampedusa em 2013 como se fossem de Bergamo em 2020 #boato","446"
"146","https://www.boatos.org/brasil/golpe-da-vacina-pix-numero-95004-1117-esta-sendo-aplicado-2024.html","É falso que haja um “golpe da vacina e do Pix”","561"
"147","https://www.boatos.org/brasil/governo-bolsa-crack-usuarios-drogas.html","Governo está pagando Bolsa Crack de R$ 1.500 para todos os viciados #boato","808"
"148","https://www.boatos.org/brasil/governo-bolsa-usuario-drogados.html","Governo paga Bolsa Usuário de R$ 1.000 pelo resto da vida para drogados #boato","793"
"149","https://www.boatos.org/brasil/governo-federal-proibicao-de-aulas-presenciais.html","Governo Federal decreta proibição de aulas presenciais em todo Brasil #boato","749"
"150","https://www.boatos.org/brasil/governo-lei-proibe-saida-pessoas-rua-30-04-multa-r-1-443-prisao-30-dias.html","Governo cria lei que proíbe saída de pessoas na rua até 30/04, prevê multa de R$ 1.443 e prisão por 30 dias #boato","604"
"151","https://www.boatos.org/brasil/governo-pm-ceara-proibiram-bandeira-brasil-estado.html","Governo do Ceará e PM proibiram a bandeira do Brasil no estado #boato","812"
"152","https://www.boatos.org/brasil/grande-marca-frango-retirada-mercados-contaminacao-2023.html","Notícia que aponta que marca de frango foi retirada dos mercados por suspeita de contaminação é antiga","681"
"153","https://www.boatos.org/brasil/guga-chacra-chorou-ao-vivo-globo-saber-vitoria-milei.html","É falso que Guga Chacra tenha chorado ao vivo por causa da vitória de Milei na Argentina","512"
"154","https://www.boatos.org/brasil/habibs-faliu-vai-fechar-lojas-anuncia-que-passa-o-ponto.html","Habib’s faliu, vai fechar lojas e anuncia que “passa o ponto” delas #boato","526"
"155","https://www.boatos.org/brasil/hidroxicloroquina-inventada-medico-paraense-gaspar-vianna.html","Hidroxicloroquina foi inventada pelo médico paraense Gaspar Vianna #boato","1037"
